24/7.0.0; 408dpi; 1080x2027; asus; ASUS_X018D; ASUS_X018_4; mt6755
24/7.0.0; 408dpi; 1080x2038; OUKITEL; MIX 2; MIX_2; mt6757
24/7.0.0; 408dpi; 1080x2038; vernee; MIX 2; MIX_2; mt6757
24/7.0.0; 420dpi; 1080x1920; samsung; SM-A520F; a5y17lte; samsungexynos7880
24/7.0.0; 420dpi; 1080x1920; samsung; SM-G928F; zenlte; samsungexynos7420
24/7.0.0; 420dpi; 1080x1920; samsung; SM-G930F; herolte; samsungexynos8890
24/7.0.0; 420dpi; 1080x1920; samsung; SM-G935F; hero2lte; samsungexynos8890
24/7.0.0; 420dpi; 1080x1920; samsung; SM-J730F; j7y17lte; samsungexynos7870
24/7.0.0; 420dpi; 1080x1920; samsung; SM-N9208; noblelte; samsungexynos7420
24/7.0.0; 420dpi; 1080x1920; samsung; SM-N920C; noblelte; samsungexynos7420
24/7.0.0; 420dpi; 1080x1920; samsung; SM-N920V; nobleltevzw; samsungexynos7420
24/7.0.0; 420dpi; 1080x2094; samsung; SM-G950F; dreamlte; samsungexynos8895
24/7.0.0; 432dpi; 1080x1790; motorola; Moto G (4); athene; qcom
24/7.0.0; 440dpi; 1080x1821; HUAWEI; BLL-L22; HWBLN-H; hi6250
24/7.0.0; 440dpi; 1080x1920; Xiaomi; MI 5s Plus; natrium; qcom
24/7.0.0; 440dpi; 1080x1920; Xiaomi; MI MAX; helium; qcom
24/7.0.0; 480dpi; 1080x1776; BLU; R2 Plus; R0190WW; mt6735
24/7.0.0; 480dpi; 1080x1776; LEAGOO; T5; T5; mt6755
24/7.0.0; 480dpi; 1080x1776; MAZE; Alpha; Alpha; mt6757
24/7.0.0; 480dpi; 1080x1776; NewBund; Mars pro; Mars_pro; mt6757
24/7.0.0; 480dpi; 1080x1776; Quantum; Quantum V; QX2; mt6755
24/7.0.0; 480dpi; 1080x1776; Sony; F3211; F3211; mt6755
24/7.0.0; 480dpi; 1080x1776; Sony; F5122; F5122; qcom
24/7.0.0; 480dpi; 1080x1776; Sony; G3212; G3212; mt6757
24/7.0.0; 480dpi; 1080x1776; TCL; 6060X; simba6_global; mt6757
24/7.0.0; 480dpi; 1080x1776; motorola; Moto G (5) Plus; potter; qcom
24/7.0.0; 480dpi; 1080x1788; HUAWEI; HUAWEI CAZ-TL20; HWCAZ; qcom
24/7.0.0; 480dpi; 1080x1812; HUAWEI; NEM-L51; HNNEM-H; hi6250
24/7.0.0; 480dpi; 1080x1824; DOOGEE; S60; S60; mt6757
24/7.0.0; 480dpi; 1080x1824; UMI; SUPER; UMI_SUPER; mt6755
24/7.0.0; 480dpi; 1080x1920; LENOVO; Lenovo K33a42; K33a42; qcom
24/7.0.0; 480dpi; 1080x1920; LENOVO; Lenovo K53a48; K53a48; qcom
24/7.0.0; 480dpi; 1080x1920; Quantum; Sky; QX1; mt6755
24/7.0.0; 480dpi; 1080x1920; Xiaomi; MI 5; gemini; qcom
24/7.0.0; 480dpi; 1080x1920; Xiaomi; Mi-4c; libra; qcom
24/7.0.0; 480dpi; 1080x1920; ZUK; ZUK Z2132; z2_plus_hw; qcom
24/7.0.0; 480dpi; 1080x1920; asus; ASUS_Z01FD; ASUS_Z01F_1; qcom
24/7.0.0; 480dpi; 1080x1920; samsung; SM-G930V; heroqltevzw; qcom
24/7.0.0; 480dpi; 1080x2016; coosea; S8; vkworld_S8; mt6755
24/7.0.0; 480dpi; 1080x2016; vernee; MIX 2; MIX_2; mt6757
24/7.0.0; 480dpi; 1080x2064; UMIDIGI; S2_PRO; S2_PRO; mt6757
24/7.0.0; 506dpi; 1440x2560; samsung; SM-G925I; zerolte; samsungexynos7420
24/7.0.0; 540dpi; 1080x1920; LENOVO; Lenovo K33b36; K33b36; qcom
24/7.0.0; 540dpi; 1080x1920; LENOVO; Lenovo K53b36; K53b36; qcom
24/7.0.0; 540dpi; 1080x1920; OUKITEL; K6000 Plus; K6000_Plus; mt6755
24/7.0.0; 540dpi; 1080x1920; samsung; SM-A510M; a5xelte; samsungexynos7580
24/7.0.0; 540dpi; 1080x1920; samsung; SM-G935F; hero2lte; samsungexynos8890
24/7.0.0; 544dpi; 1440x2397; motorola; XT1580; kinzie_uds; qcom
24/7.0.0; 544dpi; 1440x2417; LGE; RS988; h1; h1
24/7.0.0; 544dpi; 1440x2703; LGE; LG-H870; lucye; lucye
24/7.0.0; 560dpi; 1440x2392; motorola; XT1572; clark; qcom
24/7.0.0; 560dpi; 1440x2560; asus; ASUS_A002; ASUS_A002; qcom
24/7.0.0; 560dpi; 1440x2560; samsung; SM-G925F; zerolte; samsungexynos7420
24/7.0.0; 576dpi; 1440x2560; samsung; SM-G920I; zeroflte; samsungexynos7420
24/7.0.0; 640dpi; 1440x2560; samsung; SM-G920L; zerofltelgt; samsungexynos7420
24/7.0.0; 640dpi; 1440x2560; samsung; SM-G920V; zerofltevzw; samsungexynos7420
24/7.0.0; 640dpi; 1440x2560; samsung; SM-G930F; herolte; samsungexynos8890
24/7.0.0; 640dpi; 1440x2560; samsung; SM-G935U; hero2qlteue; qcom
24/7.0.0; 640dpi; 1440x2560; samsung; SM-N920G; noblelte; samsungexynos7420
24/7.0.0; 640dpi; 1440x2672; LGE; LG-H870I; lucye; lucye
24/7.0.0; 640dpi; 1440x2768; samsung; SM-G950F; dreamlte; samsungexynos8895
24/7.0.0; 720dpi; 1440x2560; samsung; SM-G920I; zeroflte; samsungexynos7420
24/8.0.0; 420dpi; 1080x1920; samsung; SM-J730G; j7y17lte; samsungexynos7870
25/7.1.1; 160dpi; 464x824; System manufacturer; System Product Name; x86; android_x86
25/7.1.1; 160dpi; 800x1280; samsung; SM-T560NU; gtelwifiue; qcom
25/7.1.1; 180dpi; 768x1024; samsung; SM-P355M; gt5note8lte; qcom
25/7.1.1; 217dpi; 720x1215; motorola; Moto G Play; harpia_t; qcom
25/7.1.1; 221dpi; 720x1280; motorola; Moto E (4); woods_f; mt6735
25/7.1.1; 233dpi; 540x960; samsung; SM-J250M; j2y18lte; qcom
25/7.1.1; 240dpi; 1080x1872; Google; Pixel XL; marlin; marlin
25/7.1.1; 240dpi; 540x960; OnePlus; ONEPLUS A5000; OnePlus5; qcom
25/7.1.1; 240dpi; 720x1280; Google; Pixel XL; marlin; marlin
25/7.1.1; 240dpi; 900x1600; OnePlus; ONEPLUS A3010; OnePlus3T; qcom
25/7.1.1; 245dpi; 720x1206; motorola; Moto E (4) Plus; nicklaus_f; mt6735
25/7.1.1; 256dpi; 720x1203; motorola; Moto G Play; harpia_t; qcom
25/7.1.1; 256dpi; 720x1280; samsung; SM-J510MN; j5xnlte; qcom
25/7.1.1; 267dpi; 720x1280; motorola; Moto E (4) Plus; nicklaus_f; mt6735
25/7.1.1; 270dpi; 540x960; samsung; SM-J250M; j2y18lte; qcom
25/7.1.1; 272dpi; 720x1280; asus; ASUS_X00HD; ASUS_X00HD_1; qcom
25/7.1.1; 272dpi; 720x1280; asus; ASUS_X00LDA; ASUS_X00LD_3; qcom
25/7.1.1; 280dpi; 720x1280; samsung; SM-A730F; j5xnlte; qcom
25/7.1.1; 280dpi; 720x1280; samsung; SM-J510FN; star2lte; qcom
25/7.1.1; 288dpi; 720x1194; motorola; Moto G Play; harpia_t; qcom
25/7.1.1; 295dpi; 720x1280; samsung; SM-J510FN; j5xnlte; qcom
25/7.1.1; 303dpi; 720x1189; WIKO; TOMMY2; V3933AC; qcom
25/7.1.1; 320dpi; 1080x1920; OnePlus; ONEPLUS A5000; OnePlus5; qcom
25/7.1.1; 320dpi; 1184x720; motorola; Moto E (4) Plus; nicklaus_f; mt6735
25/7.1.1; 320dpi; 720x1184; Sony; H3321; H3321; mt6735
25/7.1.1; 320dpi; 720x1184; motorola; Moto E (4) Plus; nicklaus; mt6735
25/7.1.1; 320dpi; 720x1184; motorola; Moto E (4); woods_fn; mt6735
25/7.1.1; 320dpi; 720x1184; motorola; Moto G 2015; osprey_uds; qcom
25/7.1.1; 320dpi; 720x1184; samsung; SM-A730F; jackpot2lte; qcom
25/7.1.1; 320dpi; 720x1280; OnePlus; ONEPLUS A5000; OnePlus5; qcom
25/7.1.1; 320dpi; 720x1280; motorola; Moto E (4) Plus; nicklaus_fn; mt6735
25/7.1.1; 320dpi; 720x1280; samsung; GT-I9300; m0; smdk4x12
25/7.1.1; 320dpi; 720x1280; samsung; SM-J500M; j5lte; qcom
25/7.1.1; 320dpi; 720x1280; samsung; SM-J700T; j7eltetmo; samsungexynos7580
25/7.1.1; 320dpi; 720x1344; BLU; Vivo One Plus; V0290WW; mt6739
25/7.1.1; 320dpi; 720x1344; Blackview; BV9000Pro; BV9000Pro; mt6757
25/7.1.1; 320dpi; 720x1344; alps; GOME 2017M95A; GOME; mt6797
25/7.1.1; 360dpi; 720x1172; motorola; Moto E (4); woods_f; mt6735
25/7.1.1; 360dpi; 720x1280; asus; ASUS_X00HD; ASUS_X00HD_1; qcom
25/7.1.1; 360dpi; 720x1280; motorola; Moto E (4) Plus; nicklaus_f; mt6735
25/7.1.1; 360dpi; 720x1280; samsung; SM-J510MN; j5xnlte; qcom
25/7.1.1; 360dpi; 720x1332; BLU; Vivo ONE; V0270WW; mt6739
25/7.1.1; 400dpi; 1080x2040; vernee; X; X; mt6763
25/7.1.1; 408dpi; 1080x1798; Sony; E6603; E6603; qcom
25/7.1.1; 408dpi; 1080x1798; motorola; Moto Z2 Play; albus; qcom
25/7.1.1; 408dpi; 1080x1920; HMD Global Oy; TA-1000; D1C; qcom
25/7.1.1; 408dpi; 1080x1920; motorola; Moto G (5S) Plus; sanders_nt; qcom
25/7.1.1; 408dpi; 1080x2027; asus; ASUS_X017D; ASUS_X017D_1; qcom
25/7.1.1; 408dpi; 1080x2038; GOME; GOME 2017M27A; GOME; mt6757
25/7.1.1; 420dpi; 1080x1920; samsung; SM-C9000; c9ltechn; qcom
25/7.1.1; 420dpi; 1080x2094; samsung; SM-A730F; jackpot2lte; samsungexynos7885
25/7.1.1; 420dpi; 1080x2220; samsung; SM-A530F; jackpotlte; samsungexynos7885
25/7.1.1; 473dpi; 1080x1778; motorola; Moto G (5S); montana; qcom
25/7.1.1; 480dpi; 1080x1776; Sony; E6653; E6653; qcom
25/7.1.1; 480dpi; 1080x1776; Sony; E6683; E6683; qcom
25/7.1.1; 480dpi; 1080x1776; Sony; E6883; E6883; qcom
25/7.1.1; 480dpi; 1080x1776; WIKO; WIM Lite; p6901; qcom
25/7.1.1; 480dpi; 1080x1776; motorola; Moto X Play; lux; qcom
25/7.1.1; 480dpi; 1080x1920; LENOVO; Lenovo K8 Plus; marino_f; mt6757
25/7.1.1; 480dpi; 1080x1920; lenovo; Lenovo K8 Note; manning; mt6797
25/7.1.1; 480dpi; 1080x1920; motorola; Moto ZÂ² Play; albus; qcom
25/7.1.1; 480dpi; 1080x2016; DOOGEE; MIX2; MIX2; mt6757
25/7.1.1; 480dpi; 1080x2016; OPPO; CPH1725; CPH1725; mt6763
25/7.1.1; 480dpi; 1080x2016; ulefone; Power 3S; Power_3S; mt6763
25/7.1.1; 480dpi; 1080x2016; ulefone; Power_3; Power_3; mt6763
25/7.1.1; 480dpi; 1080x2220; samsung; SM-N950F; greatlte; samsungexynos8895
25/7.1.1; 540dpi; 1080x1758; motorola; Moto X Play; lux_uds; qcom
25/7.1.1; 540dpi; 1080x1920; motorola; Moto G (5S); montana; qcom
25/7.1.1; 540dpi; 1080x1998; asus; ASUS_X017D; ASUS_X017D_1; qcom
25/7.1.1; 640dpi; 1440x2368; motorola; XT1650; griffin; qcom
25/7.1.1; 640dpi; 1440x2560; ZTE; ZTE A2017G; ailsa_ii; qcom
25/7.1.2; 160dpi; 1287x2288; samsung; SM-G955F; dream2lte; samsungexynos8895
25/7.1.2; 160dpi; 720x1280; samsung; SM-G950F; dreamlte; samsungexynos8895
25/7.1.2; 160dpi; 900x1600; samsung; SM-G955F; dream2lte; samsungexynos8895
25/7.1.2; 186dpi; 1280x664; Amlogic; TX9; p281; amlogic
25/7.1.2; 213dpi; 800x1216; Amazon; KFKAWI; karnak; mt8163
25/7.1.2; 224dpi; 720x1213; Motorola; Moto G Play; harpia; qcom
25/7.1.2; 240dpi; 540x960; samsung; SM-G530H; fortunave3g; qcom
25/7.1.2; 240dpi; 900x1600; samsung; SM-G955F; dream2lte; samsungexynos8895
25/7.1.2; 297dpi; 1080x1858; Motorola; Moto G4 Plus; athene_f; qcom
25/7.1.2; 320dpi; 720x1184; Motorola; Moto G 2014; titan_udstv; qcom
25/7.1.2; 320dpi; 720x1184; motorola; Moto G 2014 LTE; thea_umtsds; qcom
25/7.1.2; 320dpi; 720x1184; motorola; Moto G 2014; titan_udstv; qcom
25/7.1.2; 408dpi; 1080x1920; Meizu; M6 Note; M6Note; qcom
25/7.1.2; 420dpi; 1080x1920; Xiaomi; MI A1; tissot; qcom
25/7.1.2; 432dpi; 1080x1790; Motorola; Moto G4 Plus; athene_f; qcom
25/7.1.2; 480dpi; 1080x1776; Motorola; Moto G4 Plus; athene_f; qcom
25/7.1.2; 480dpi; 1080x1776; motorola; XT1095; victara; qcom
25/7.1.2; 480dpi; 1080x1920; Xiaomi; MI 5C; meri; meri
25/7.1.2; 480dpi; 1080x1920; Xiaomi; ZUK Z2121; z2_row; qcom
25/7.1.2; 640dpi; 1440x2712; LGE; LG-H931; joan; joan
26/8.0.0; 106dpi; 288x448; google; Pixel 2 XL; taimen; taimen
26/8.0.0; 235dpi; 720x1369; motorola; moto e5; nora_8917; qcom
26/8.0.0; 245dpi; 720x1280; samsung; SM-G570M; on5xelte; samsungexynos7570
26/8.0.0; 256dpi; 720x1280; samsung; SM-G570M; on5xelte; samsungexynos7570
26/8.0.0; 272dpi; 720x1356; HUAWEI; FIG-LX1; HWFIG-H; hi6250
26/8.0.0; 272dpi; 720x1358; HOMTOM; S99; S99; mt6755
26/8.0.0; 272dpi; 720x1365; asus; ASUS_X00RD; ASUS_X00R_7; qcom
26/8.0.0; 274dpi; 720x1280; samsung; SM-G570M; on5xelte; samsungexynos7570
26/8.0.0; 280dpi; 720x1396; samsung; SM-G9650; star2qltechn; qcom
26/8.0.0; 280dpi; 720x1396; samsung; SM-J810F; j8y18lte; qcom
26/8.0.0; 280dpi; 720x1396; samsung; SM-J810G; j8y18lte; qcom
26/8.0.0; 280dpi; 720x1396; samsung; SM-J810Y; j8y18lte; qcom
26/8.0.0; 286dpi; 720x1280; samsung; SM-G570M; on5xelte; samsungexynos7570
26/8.0.0; 288dpi; 720x1280; samsung; SM-G570M; on5xelte; samsungexynos7570
26/8.0.0; 305dpi; 720x1280; samsung; SM-G570M; on5xelte; samsungexynos7570
26/8.0.0; 310dpi; 720x1280; samsung; SM-G570M; on5xelte; samsungexynos7570
26/8.0.0; 320dpi; 1200x1852; HUAWEI; AGS2-AL00; HWAGS2; hi6250
26/8.0.0; 320dpi; 1200x1852; HUAWEI; AGS2-W09; HWAGS2; hi6250
26/8.0.0; 320dpi; 1200x1852; HUAWEI; BAH2-W19; HWBAH2; hi6250
26/8.0.0; 320dpi; 1344x720; motorola; moto g(6) play; aljeter; qcom
26/8.0.0; 320dpi; 720x1184; Sony; F5321; F5321; qcom
26/8.0.0; 320dpi; 720x1184; Sony; G3121; G3121; mt6757
26/8.0.0; 320dpi; 720x1184; motorola; moto e5 play; james; qcom
26/8.0.0; 320dpi; 720x1196; HUAWEI; PRA-LX1; HWPRA-H; hi6250
26/8.0.0; 320dpi; 720x1196; HUAWEI; WAS-LX1A; HWWAS-H; hi6250
26/8.0.0; 320dpi; 720x1280; samsung; SM-G5700; on5xltechn; qcom
26/8.0.0; 320dpi; 720x1280; samsung; SM-G570F; on5xelte; samsungexynos7570
26/8.0.0; 320dpi; 720x1280; samsung; SM-J337T; j3topltetmo; samsungexynos7570
26/8.0.0; 320dpi; 720x1356; HUAWEI; FIG-LX1; HWFIG-H; hi6250
26/8.0.0; 320dpi; 720x1360; HUAWEI; LDN-L21; HWLDN-Q; qcom
26/8.0.0; 320dpi; 720x1384; samsung; SM-A600FN; a6lte; samsungexynos7870
26/8.0.0; 320dpi; 720x1384; samsung; SM-G955F; dream2lte; samsungexynos8895
26/8.0.0; 320dpi; 720x1384; samsung; SM-J600FN; j6lte; samsungexynos7870
26/8.0.0; 320dpi; 720x1384; samsung; SM-J600G; j6lte; samsungexynos7870
26/8.0.0; 320dpi; 720x1384; samsung; SM-N950F; greatlte; samsungexynos8895
26/8.0.0; 345dpi; 1080x1816; motorola; XT1635-02; addison; qcom
26/8.0.0; 360dpi; 720x1280; samsung; SM-G930F; herolte; samsungexynos8890
26/8.0.0; 360dpi; 720x1341; asus; ASUS_X00PD; ASUS_X00P_1; qcom
26/8.0.0; 390dpi; 1080x1920; asus; ASUS_Z017DC; ASUS_Z017D_1; qcom
26/8.0.0; 400dpi; 1080x2160; HUAWEI; BND-L21; HWBND-H; hi6250
26/8.0.0; 408dpi; 1080x1680; TCL; 5199I; A3A_XL_4G; mt6735
26/8.0.0; 408dpi; 1080x1798; motorola; moto x4; payton; qcom
26/8.0.0; 408dpi; 1080x1920; asus; ASUS_Z01HD; ASUS_Z01H_1; qcom
26/8.0.0; 408dpi; 1080x1920; asus; ASUS_Z01KD; ASUS_Z01KD_3; qcom
26/8.0.0; 408dpi; 1080x1920; asus; ZE553KL; ASUS_Z01H_1; qcom
26/8.0.0; 408dpi; 1080x2038; motorola; moto g(6) plus; evert_nt; qcom
26/8.0.0; 408dpi; 1080x2124; CUBOT; CUBOT_P20; CUBOT_P20; mt6755
26/8.0.0; 408dpi; 1080x2150; HUAWEI; ANE-LX3; HWANE; hi6250
26/8.0.0; 408dpi; 1080x2160; motorola; moto g(6); ali; qcom
26/8.0.0; 408dpi; 1080x2280; HUAWEI; ANE-LX3; HWANE; hi6250
26/8.0.0; 413dpi; 1080x1920; samsung; SM-A520F; a5y17lte; samsungexynos7880
26/8.0.0; 419dpi; 1080x1920; samsung; SM-G930F; herolte; samsungexynos8890
26/8.0.0; 420dpi; 1080x1920; BullittGroupLimited; S41; CatS41; mt6757
26/8.0.0; 420dpi; 1080x1920; samsung; SM-C7010; c7proltechn; qcom
26/8.0.0; 420dpi; 1080x1920; samsung; SM-C9000; c9ltechn; qcom
26/8.0.0; 420dpi; 1080x1920; samsung; SM-G6100; on7xltechn; qcom
26/8.0.0; 420dpi; 1080x1920; samsung; SM-G935T; hero2qltetmo; qcom
26/8.0.0; 420dpi; 1080x1920; samsung; SM-G935V; hero2qltevzw; qcom
26/8.0.0; 420dpi; 1080x2094; samsung; SM-A750FN; a7y18lte; samsungexynos7885
26/8.0.0; 420dpi; 1080x2094; samsung; SM-A750X; a7y18lte; samsungexynos7885
26/8.0.0; 420dpi; 1080x2094; samsung; SM-G955U; dream2qltesq; qcom
26/8.0.0; 420dpi; 1080x2094; samsung; SM-G965F; star2lte; samsungexynos9810
26/8.0.0; 420dpi; 1080x2094; samsung; SM-N950U1; greatqlteue; qcom
26/8.0.0; 420dpi; 1080x2214; LGE; LM-G710; judyln; judyln
26/8.0.0; 420dpi; 1080x2220; samsung; SM-A750G; a7y18lte; samsungexynos7885
26/8.0.0; 440dpi; 1080x1788; motorola; Moto X 2014; victara; qcom
26/8.0.0; 440dpi; 1080x1800; HUAWEI; BAC-AL00; HWBAC; hi6250
26/8.0.0; 440dpi; 1080x1808; HUAWEI; MHA-L29; HWMHA; hi3660
26/8.0.0; 440dpi; 1080x2050; HUAWEI; RNE-L23; HWRNE; hi6250
26/8.0.0; 480dpi; 1080x1680; TCL; 5199I; A3A_XL_4G; mt6735
26/8.0.0; 480dpi; 1080x1776; OnePlus; ONEPLUS A3003; OnePlus3T; qcom
26/8.0.0; 480dpi; 1080x1776; Sony; F8331; F8331; qcom
26/8.0.0; 480dpi; 1080x1776; Sony; G3423; G3423; mt6757
26/8.0.0; 480dpi; 1080x1776; Sony; H3123; H3123; qcom
26/8.0.0; 480dpi; 1080x1792; HUAWEI; EVA-DL00; HWEVA; hi3650
26/8.0.0; 480dpi; 1080x1792; HUAWEI; FRD-AL10; HWFRD; hi3650
26/8.0.0; 480dpi; 1080x1792; HUAWEI; VTR-L29; HWVTR; hi3660
26/8.0.0; 480dpi; 1080x1794; HUAWEI; WAS-LX1; HWWAS-H; hi6250
26/8.0.0; 480dpi; 1080x1800; HUAWEI; VKY-L09; HWVKY; hi3660
26/8.0.0; 480dpi; 1080x1808; HUAWEI; ALP-L09; HWALP; kirin970
26/8.0.0; 480dpi; 1080x1920; OnePlus; ONEPLUS A3010; OnePlus3T; qcom
26/8.0.0; 480dpi; 1080x1920; asus; ASUS_Z012DE; ASUS_Z012D; qcom
26/8.0.0; 480dpi; 1080x1920; asus; ASUS_Z01GD; ASUS_Z01GD_1; qcom
26/8.0.0; 480dpi; 1080x1920; asus; ASUS_Z01HDA; ASUS_Z01H_1; qcom
26/8.0.0; 480dpi; 1080x1920; asus; ASUS_Z01KDA; ASUS_Z01KD_1; qcom
26/8.0.0; 480dpi; 1080x1920; motorola; XT1710-02; albus; qcom
26/8.0.0; 480dpi; 1080x1920; samsung; SM-C9000; c9ltechn; qcom
26/8.0.0; 480dpi; 1080x1920; samsung; SM-G930W8; heroltebmc; samsungexynos8890
26/8.0.0; 480dpi; 1080x1920; samsung; SM-G935L; hero2ltelgt; samsungexynos8890
26/8.0.0; 480dpi; 1080x1920; samsung; SM-G935P; hero2qltespr; qcom
26/8.0.0; 480dpi; 1080x1920; samsung; SM-G935T; hero2qltetmo; qcom
26/8.0.0; 480dpi; 1080x2016; CUBOT; CUBOT_X18_Plus; CUBOT_X18_Plus; mt6755
26/8.0.0; 480dpi; 1080x2016; Sony; H8314; H8314; qcom
26/8.0.0; 480dpi; 1080x2016; ikimobile; BLESSPLUS; BLESSPLUS; mt6757
26/8.0.0; 480dpi; 1080x2016; motorola; moto g(6) plus; evert_n; qcom
26/8.0.0; 480dpi; 1080x2016; motorola; moto g(6); ali_n; qcom
26/8.0.0; 480dpi; 1080x2028; TCL; 5199I; A3A_XL_4G; mt6735
26/8.0.0; 480dpi; 1080x2032; HUAWEI; FIG-LX3; HWFIG-H; hi6250
26/8.0.0; 480dpi; 1080x2032; HUAWEI; LLD-L31; HWLLD-H; hi6250
26/8.0.0; 480dpi; 1080x2038; HUAWEI; BND-L24; HWBND-H; hi6250
26/8.0.0; 480dpi; 1080x2040; HUAWEI; RNE-L01; HWRNE; hi6250
26/8.0.0; 480dpi; 1080x2076; samsung; SM-A750G; a7y18lte; samsungexynos7885
26/8.0.0; 480dpi; 1080x2076; samsung; SM-G892A; cruiserlteatt; qcom
26/8.0.0; 480dpi; 1080x2076; samsung; SM-G950U; dreamqltesq; qcom
26/8.0.0; 480dpi; 1080x2076; samsung; SM-G955F; dream2lte; samsungexynos8895
26/8.0.0; 480dpi; 1080x2220; samsung; SM-G950F; dreamlte; samsungexynos8895
26/8.0.0; 480dpi; 1080x2280; HUAWEI; ANE-LX1; HWANE; hi6250
26/8.0.0; 480dpi; 1080x2280; HUAWEI; ANE-LX2; HWANE; hi6250
26/8.0.0; 480dpi; 1080x2280; HUAWEI; ANE-LX3; HWANE; hi6250
26/8.0.0; 480dpi; 1440x2976; LGE; LM-G710; judyln; judyln
26/8.0.0; 523dpi; 1440x2560; samsung; SM-G935F; hero2lte; samsungexynos8890
26/8.0.0; 540dpi; 1080x1758; motorola; moto x4; payton; qcom
26/8.0.0; 540dpi; 1080x1920; asus; ASUS_Z017DC; ASUS_Z017D_1; qcom
26/8.0.0; 540dpi; 1080x1920; asus; ASUS_Z01KD; ASUS_Z01KD_2; qcom
26/8.0.0; 540dpi; 1080x1920; asus; ASUS_Z01KD; ASUS_Z01KD_3; qcom
26/8.0.0; 540dpi; 1080x1920; motorola; Moto Z2 Play; albus; qcom
26/8.0.0; 540dpi; 1080x1998; motorola; moto g(6) plus; evert_nt; qcom
26/8.0.0; 540dpi; 1080x2058; samsung; SM-A730F; jackpot2lte; samsungexynos7885
26/8.0.0; 540dpi; 1080x2058; samsung; SM-A750G; a7y18lte; samsungexynos7885
26/8.0.0; 540dpi; 1080x2058; samsung; SM-G9650; star2qltechn; qcom
26/8.0.0; 540dpi; 1080x2160; motorola; moto g(6) plus; evert_nt; qcom
26/8.0.0; 544dpi; 1440x2703; LGE; LG-H870; lucye; lucye
26/8.0.0; 560dpi; 1440x2400; HUAWEI; VKY-L09; HWVKY; hi3660
26/8.0.0; 560dpi; 1440x2560; samsung; SM-G930U; heroqlteue; qcom
26/8.0.0; 560dpi; 1440x2560; samsung; SM-G935W8; hero2ltebmc; samsungexynos8890
26/8.0.0; 560dpi; 1440x2698; LGE; LG-H870; lucye; lucye
26/8.0.0; 560dpi; 1440x2698; LGE; LG-H870I; lucye; lucye
26/8.0.0; 560dpi; 1440x2792; samsung; SM-G9650; star2qltechn; qcom
26/8.0.0; 560dpi; 1440x2792; samsung; SM-G965F; star2lte; samsungexynos9810
26/8.0.0; 560dpi; 1440x2792; samsung; SM-G965U; star2qltesq; qcom
26/8.0.0; 576dpi; 1440x2560; motorola; Moto Z (2); nash; qcom
26/8.0.0; 640dpi; 1440x2392; LGE; LG-H850; h1; h1
26/8.0.0; 640dpi; 1440x2560; ZTE; ZTE A2017G; ailsa_ii; qcom
26/8.0.0; 640dpi; 1440x2712; LGE; LG-H930; joan; joan
26/8.0.0; 640dpi; 1440x2768; samsung; SM-G955U1; dream2qlteue; qcom
26/8.0.0; 720dpi; 1440x2560; motorola; Moto Z (2); nash; qcom
26/8.0.0; 720dpi; 1440x2646; LGE; LG-H870I; lucye; lucye
27/8.1.0; 160dpi; 800x1232; LENOVO; Lenovo TB-X304F; X304F; qcom
27/8.1.0; 160dpi; 800x1232; Multilaser; M10-3G; ML-JI06-M10-3G; mt6580
27/8.1.0; 186dpi; 600x968; Multilaser; M7-3G-PLUS; ML-JI21-M7-3G-PLUS; mt6580
27/8.1.0; 204dpi; 480x899; Multilaser; MS50G; ML-TI-MS50G; mt6580
27/8.1.0; 213dpi; 1200x1920; samsung; SM-P585M; gtanotexllte; samsungexynos7870
27/8.1.0; 240dpi; 480x888; Multilaser; MS50X; ML-TI-MS50X; mt6739
27/8.1.0; 240dpi; 480x888; Vodafone; VFD 620; VFD620; mt6739
27/8.1.0; 240dpi; 540x1060; DOOGEE; X70; X70; mt6580
27/8.1.0; 240dpi; 540x888; samsung; SM-A260F; a2corelte; samsungexynos7870
27/8.1.0; 246dpi; 1080x1920; samsung; SM-G610M; on7xelte; samsungexynos7870
27/8.1.0; 258dpi; 720x1280; samsung; SM-J530G; j5y17lte; samsungexynos7870
27/8.1.0; 272dpi; 720x1280; asus; ASUS_X00ID; ASUS_X00IDC; qcom
27/8.1.0; 272dpi; 720x1280; asus; ASUS_X00LDA; ASUS_X00LD_3; qcom
27/8.1.0; 272dpi; 720x1416; HOTWAV; Symbol X; Symbol_X; mt6580
27/8.1.0; 272dpi; 720x1430; WIKO; View2 Go; W-P220; qcom
27/8.1.0; 279dpi; 720x1280; samsung; SM-J530G; j5y17lte; samsungexynos7870
27/8.1.0; 280dpi; 1200x1836; LENOVO; Lenovo TB-X705F; X705F; qcom
27/8.1.0; 280dpi; 1200x1920; samsung; SM-T585; gtaxllte; samsungexynos7870
27/8.1.0; 280dpi; 720x1193; LGE; LG-M250; mlv5; mlv5
27/8.1.0; 280dpi; 720x1196; Motorola; MotoG3; osprey_udstv; qcom
27/8.1.0; 280dpi; 720x1396; samsung; SM-J415FN; j4primelte; qcom
27/8.1.0; 288dpi; 720x1280; samsung; SM-J530G; j5y17lte; samsungexynos7870
27/8.1.0; 288dpi; 720x1280; samsung; SM-J701MT; j7velte; samsungexynos7870
27/8.1.0; 304dpi; 720x1349; Xiaomi; Redmi S2; ysl; qcom
